Rep,Treatment,Line2,Line,Line3,Generation,T,Red,White,CFU,ratioRW,log2ratio
3,Single-Population,m5,-5,16,46.50699333,7,NA,NA,NA,NA,NA
3,Single-Population,p5,5,17,46.50699333,7,NA,NA,NA,NA,NA
3,Single-Population,m6,6,18,46.50699333,7,NA,NA,NA,NA,NA
3,Mixed-Clones,m1,1,13,46.50699333,7,128,120,248,1.066666667,0.093109405
3,Mixed-Clones,p2,2,14,46.50699333,7,201,198,399,1.015151515,0.021695071
3,Mixed-Clones,m4,4,15,46.50699333,7,94,153,247,0.614379085,-0.702798991
3,Mixed-Clones,m5,-5,16,46.50699333,7,137,205,342,0.668292683,-0.581448016
3,Mixed-Clones,p5,5,17,46.50699333,7,124,228,352,0.543859649,-0.878693704
3,Mixed-Clones,m6,6,18,46.50699333,7,144,147,291,0.979591837,-0.029747343
3,Mixed-Populations,m1,1,13,46.50699333,7,1,233,234,0.004291845,-7.864186311
3,Mixed-Populations,p2,2,14,46.50699333,7,1,276,277,0.003623188,-8.108524618
3,Mixed-Populations,m4,4,15,46.50699333,7,0,280,280,0,NA
3,Mixed-Populations,m5,-5,16,46.50699333,7,3,309,312,0.009708738,-6.686500507
3,Mixed-Populations,p5,5,17,46.50699333,7,4,285,289,0.014035088,-6.15481808
3,Mixed-Populations,m6,6,18,46.50699333,7,3,309,312,0.009708738,-6.686500507
1,Single-Clone,m1,1,1,59.79470571,9,NA,NA,NA,NA,NA
1,Single-Clone,p2,2,2,59.79470571,9,NA,NA,NA,NA,NA
1,Single-Clone,m4,4,3,59.79470571,9,NA,NA,NA,NA,NA
1,Single-Clone,m5,-5,4,59.79470571,9,NA,NA,NA,NA,NA
1,Single-Clone,p5,5,5,59.79470571,9,NA,NA,NA,NA,NA
1,Single-Clone,m6,6,6,59.79470571,9,NA,NA,NA,NA,NA
1,Single-Population,m1,1,1,59.79470571,9,NA,NA,NA,NA,NA
1,Single-Population,p2,2,2,59.79470571,9,NA,NA,NA,NA,NA
1,Single-Population,m4,4,3,59.79470571,9,NA,NA,NA,NA,NA
1,Single-Population,m5,-5,4,59.79470571,9,NA,NA,NA,NA,NA
1,Single-Population,p5,5,5,59.79470571,9,NA,NA,NA,NA,NA
1,Single-Population,m6,6,6,59.79470571,9,NA,NA,NA,NA,NA
1,Mixed-Clones,m1,1,1,59.79470571,9,494,205,699,2.409756098,1.268887132
1,Mixed-Clones,p2,2,2,59.79470571,9,363,110,473,3.3,1.722466024
1,Mixed-Clones,m4,4,3,59.79470571,9,340,193,533,1.761658031,0.816933899
1,Mixed-Clones,m5,-5,4,59.79470571,9,276,190,466,1.452631579,0.538668848
1,Mixed-Clones,p5,5,5,59.79470571,9,76,293,369,0.259385666,-1.946829338
1,Mixed-Clones,m6,6,6,59.79470571,9,472,163,635,2.895705521,1.533914895
1,Mixed-Populations,m1,1,1,59.79470571,9,8,282,290,0.028368794,-5.139551369
1,Mixed-Populations,p2,2,2,59.79470571,9,1,350,351,0.002857143,-8.45121104
1,Mixed-Populations,m4,4,3,59.79470571,9,1,356,357,0.002808989,-8.47573331
1,Mixed-Populations,m5,-5,4,59.79470571,9,1,255,256,0.003921569,-7.9943533
1,Mixed-Populations,p5,5,5,59.79470571,9,1,226,227,0.004424779,-7.820178885
1,Mixed-Populations,m6,6,6,59.79470571,9,0,184,184,0,NA
2,Single-Clone,m1,1,7,59.79470571,9,NA,NA,NA,NA,NA
2,Single-Clone,p2,2,8,59.79470571,9,NA,NA,NA,NA,NA
2,Single-Clone,m4,4,9,59.79470571,9,NA,NA,NA,NA,NA
2,Single-Clone,m5,-5,10,59.79470571,9,NA,NA,NA,NA,NA
2,Single-Clone,p5,5,11,59.79470571,9,NA,NA,NA,NA,NA
2,Single-Clone,m6,6,12,59.79470571,9,NA,NA,NA,NA,NA
2,Single-Population,m1,1,7,59.79470571,9,NA,NA,NA,NA,NA
2,Single-Population,p2,2,8,59.79470571,9,NA,NA,NA,NA,NA
2,Single-Population,m4,4,9,59.79470571,9,NA,NA,NA,NA,NA
2,Single-Population,m5,-5,10,59.79470571,9,NA,NA,NA,NA,NA
2,Single-Population,p5,5,11,59.79470571,9,NA,NA,NA,NA,NA
2,Single-Population,m6,6,12,59.79470571,9,NA,NA,NA,NA,NA
2,Mixed-Clones,m1,1,7,59.79470571,9,231,180,411,1.283333333,0.359895945
2,Mixed-Clones,p2,2,8,59.79470571,9,159,91,250,1.747252747,0.805088315
2,Mixed-Clones,m4,4,9,59.79470571,9,366,176,542,2.079545455,1.05626822
2,Mixed-Clones,m5,-5,10,59.79470571,9,67,331,398,0.202416918,-2.304598219
2,Mixed-Clones,p5,5,11,59.79470571,9,274,186,460,1.47311828,0.558873272
2,Mixed-Clones,m6,6,12,59.79470571,9,104,279,383,0.372759857,-1.423681592
2,Mixed-Populations,m1,1,7,59.79470571,9,0,227,227,0,NA
2,Mixed-Populations,p2,2,8,59.79470571,9,5,225,230,0.022222222,-5.491853111
2,Mixed-Populations,m4,4,9,59.79470571,9,4,263,267,0.015209125,-6.038919034
2,Mixed-Populations,m5,-5,10,59.79470571,9,2,441,443,0.004535147,-7.78463497
2,Mixed-Populations,p5,5,11,59.79470571,9,2,330,332,0.006060606,-7.366322229
2,Mixed-Populations,m6,6,12,59.79470571,9,0,259,259,0,NA
3,Single-Clone,m1,1,13,59.79470571,9,NA,NA,NA,NA,NA
3,Single-Clone,p2,2,14,59.79470571,9,NA,NA,NA,NA,NA
3,Single-Clone,m4,4,15,59.79470571,9,NA,NA,NA,NA,NA
3,Single-Clone,m5,-5,16,59.79470571,9,NA,NA,NA,NA,NA
3,Single-Clone,p5,5,17,59.79470571,9,NA,NA,NA,NA,NA
3,Single-Clone,m6,6,18,59.79470571,9,NA,NA,NA,NA,NA
3,Single-Population,m1,1,13,59.79470571,9,NA,NA,NA,NA,NA
3,Single-Population,p2,2,14,59.79470571,9,NA,NA,NA,NA,NA
3,Single-Population,m4,4,15,59.79470571,9,NA,NA,NA,NA,NA
3,Single-Population,m5,-5,16,59.79470571,9,NA,NA,NA,NA,NA
3,Single-Population,p5,5,17,59.79470571,9,NA,NA,NA,NA,NA
3,Single-Population,m6,6,18,59.79470571,9,NA,NA,NA,NA,NA
3,Mixed-Clones,m1,1,13,59.79470571,9,573,149,722,3.845637584,1.943222808
3,Mixed-Clones,p2,2,14,59.79470571,9,372,169,541,2.201183432,1.138279375
3,Mixed-Clones,m4,4,15,59.79470571,9,206,139,345,1.482014388,0.567559454
3,Mixed-Clones,m5,-5,16,59.79470571,9,384,163,547,2.355828221,1.236234347
3,Mixed-Clones,p5,5,17,59.79470571,9,186,259,445,0.718146718,-0.477649477
3,Mixed-Clones,m6,6,18,59.79470571,9,598,131,729,4.564885496,2.190578673
3,Mixed-Populations,m1,1,13,59.79470571,9,2,306,308,0.006535948,-7.257387779
3,Mixed-Populations,p2,2,14,59.79470571,9,0,327,327,0,NA
3,Mixed-Populations,m4,4,15,59.79470571,9,3,360,363,0.008333333,-6.906890653
3,Mixed-Populations,m5,-5,16,59.79470571,9,3,333,336,0.009009009,-6.794415868
3,Mixed-Populations,p5,5,17,59.79470571,9,3,246,249,0.012195122,-6.357551999
3,Mixed-Populations,m6,6,18,59.79470571,9,20,423,443,0.047281324,-4.402585754
1,Single-Clone,m1,1,1,73.08241809,11,NA,NA,NA,NA,NA
1,Single-Clone,p2,2,2,73.08241809,11,NA,NA,NA,NA,NA
1,Single-Clone,m4,4,3,73.08241809,11,NA,NA,NA,NA,NA
1,Single-Clone,m5,-5,4,73.08241809,11,NA,NA,NA,NA,NA
1,Single-Clone,p5,5,5,73.08241809,11,NA,NA,NA,NA,NA
1,Single-Clone,m6,6,6,73.08241809,11,NA,NA,NA,NA,NA
1,Single-Population,m1,1,1,73.08241809,11,NA,NA,NA,NA,NA
1,Single-Population,p2,2,2,73.08241809,11,NA,NA,NA,NA,NA
1,Single-Population,m4,4,3,73.08241809,11,NA,NA,NA,NA,NA
1,Single-Population,m5,-5,4,73.08241809,11,NA,NA,NA,NA,NA
1,Single-Population,p5,5,5,73.08241809,11,NA,NA,NA,NA,NA
1,Single-Population,m6,6,6,73.08241809,11,NA,NA,NA,NA,NA
1,Mixed-Clones,m1,1,1,73.08241809,11,412,87,499,4.735632184,2.243557031
1,Mixed-Clones,p2,2,2,73.08241809,11,425,35,460,12.14285714,3.602036014
1,Mixed-Clones,m4,4,3,73.08241809,11,268,43,311,6.23255814,2.639824436
1,Mixed-Clones,m5,-5,4,73.08241809,11,311,109,420,2.853211009,1.512586445
1,Mixed-Clones,p5,5,5,73.08241809,11,101,309,410,0.326860841,-1.613251547
1,Mixed-Clones,m6,6,6,73.08241809,11,413,66,479,6.257575758,2.645603852
1,Mixed-Populations,m1,1,1,73.08241809,11,7,404,411,0.017326733,-5.850856533
1,Mixed-Populations,p2,2,2,73.08241809,11,1,342,343,0.002923977,-8.417852322
1,Mixed-Populations,m4,4,3,73.08241809,11,1,337,338,0.002967359,-8.396604806
1,Mixed-Populations,m5,-5,4,73.08241809,11,0,462,462,0,NA
1,Mixed-Populations,p5,5,5,73.08241809,11,2,303,305,0.00660066,-7.243173998
1,Mixed-Populations,m6,6,6,73.08241809,11,1,329,330,0.003039514,-8.361943621
2,Single-Clone,m1,1,7,73.08241809,11,NA,NA,NA,NA,NA
2,Single-Clone,p2,2,8,73.08241809,11,NA,NA,NA,NA,NA
2,Single-Clone,m4,4,9,73.08241809,11,NA,NA,NA,NA,NA
2,Single-Clone,m5,-5,10,73.08241809,11,NA,NA,NA,NA,NA
2,Single-Clone,p5,5,11,73.08241809,11,NA,NA,NA,NA,NA
2,Single-Clone,m6,6,12,73.08241809,11,NA,NA,NA,NA,NA
2,Single-Population,m1,1,7,73.08241809,11,NA,NA,NA,NA,NA
2,Single-Population,p2,2,8,73.08241809,11,NA,NA,NA,NA,NA
2,Single-Population,m4,4,9,73.08241809,11,NA,NA,NA,NA,NA
2,Single-Population,m5,-5,10,73.08241809,11,NA,NA,NA,NA,NA
2,Single-Population,p5,5,11,73.08241809,11,NA,NA,NA,NA,NA
2,Single-Population,m6,6,12,73.08241809,11,NA,NA,NA,NA,NA
2,Mixed-Clones,m1,1,7,73.08241809,11,657,74,731,8.878378378,3.150296195
2,Mixed-Clones,p2,2,8,73.08241809,11,301,31,332,9.709677419,3.279423366
2,Mixed-Clones,m4,4,9,73.08241809,11,111,12,123,9.25,3.209453366
2,Mixed-Clones,m5,-5,10,73.08241809,11,22,94,116,0.234042553,-2.095157234
2,Mixed-Clones,p5,5,11,73.08241809,11,224,40,264,5.6,2.485426827
2,Mixed-Clones,m6,6,12,73.08241809,11,295,185,480,1.594594595,0.673189684
2,Mixed-Populations,m1,1,7,73.08241809,11,1,338,339,0.00295858,-8.400879379
2,Mixed-Populations,p2,2,8,73.08241809,11,14,371,385,0.037735849,-4.727920457
2,Mixed-Populations,m4,4,9,73.08241809,11,3,272,275,0.011029412,-6.50250031
2,Mixed-Populations,m5,-5,10,73.08241809,11,5,418,423,0.011961722,-6.385431096
2,Mixed-Populations,p5,5,11,73.08241809,11,14,391,405,0.035805627,-4.803669859
2,Mixed-Populations,m6,6,12,73.08241809,11,3,466,469,0.006437768,-7.279223698
3,Single-Clone,m1,1,13,73.08241809,11,NA,NA,NA,NA,NA
3,Single-Clone,p2,2,14,73.08241809,11,NA,NA,NA,NA,NA
3,Single-Clone,m4,4,15,73.08241809,11,NA,NA,NA,NA,NA
3,Single-Clone,m5,-5,16,73.08241809,11,NA,NA,NA,NA,NA
3,Single-Clone,p5,5,17,73.08241809,11,NA,NA,NA,NA,NA
3,Single-Clone,m6,6,18,73.08241809,11,NA,NA,NA,NA,NA
3,Single-Population,m1,1,13,73.08241809,11,NA,NA,NA,NA,NA
3,Single-Population,p2,2,14,73.08241809,11,NA,NA,NA,NA,NA
3,Single-Population,m4,4,15,73.08241809,11,NA,NA,NA,NA,NA
3,Single-Population,m5,-5,16,73.08241809,11,NA,NA,NA,NA,NA
3,Single-Population,p5,5,17,73.08241809,11,NA,NA,NA,NA,NA
3,Single-Population,m6,6,18,73.08241809,11,NA,NA,NA,NA,NA
3,Mixed-Clones,m1,1,13,73.08241809,11,438,19,457,23.05263158,4.526859546
3,Mixed-Clones,p2,2,14,73.08241809,11,315,23,338,13.69565217,3.775646062
3,Mixed-Clones,m4,4,15,73.08241809,11,316,42,358,7.523809524,2.911463325
3,Mixed-Clones,m5,-5,16,73.08241809,11,564,45,609,12.53333333,3.647698256
3,Mixed-Clones,p5,5,17,73.08241809,11,357,132,489,2.704545455,1.435386145
3,Mixed-Clones,m6,6,18,73.08241809,11,145,0,145,NA,NA
3,Mixed-Populations,m1,1,13,73.08241809,11,7,347,354,0.020172911,-5.631436906
3,Mixed-Populations,p2,2,14,73.08241809,11,4,320,324,0.0125,-6.321928095
3,Mixed-Populations,m4,4,15,73.08241809,11,11,384,395,0.028645833,-5.125530899
3,Mixed-Populations,m5,-5,16,73.08241809,11,2,430,432,0.004651163,-7.748192785
3,Mixed-Populations,p5,5,17,73.08241809,11,3,378,381,0.007936508,-6.977279912
3,Mixed-Populations,m6,6,18,73.08241809,11,68,266,334,0.255639098,-1.967819593
1,Single-Clone,m1,1,1,86.37013047,13,NA,NA,NA,NA,NA
1,Single-Clone,p2,2,2,86.37013047,13,NA,NA,NA,NA,NA
1,Single-Clone,m4,4,3,86.37013047,13,NA,NA,NA,NA,NA
1,Single-Clone,m5,-5,4,86.37013047,13,NA,NA,NA,NA,NA
1,Single-Clone,p5,5,5,86.37013047,13,NA,NA,NA,NA,NA
1,Single-Clone,m6,6,6,86.37013047,13,NA,NA,NA,NA,NA
1,Single-Population,m1,1,1,86.37013047,13,NA,NA,NA,NA,NA
1,Single-Population,p2,2,2,86.37013047,13,NA,NA,NA,NA,NA
1,Single-Population,m4,4,3,86.37013047,13,NA,NA,NA,NA,NA
1,Single-Population,m5,-5,4,86.37013047,13,NA,NA,NA,NA,NA
1,Single-Population,p5,5,5,86.37013047,13,NA,NA,NA,NA,NA
1,Single-Population,m6,6,6,86.37013047,13,NA,NA,NA,NA,NA
1,Mixed-Clones,m1,1,1,86.37013047,13,419,19,438,22.05263158,4.46287892
1,Mixed-Clones,p2,2,2,86.37013047,13,430,14,444,30.71428571,4.940837927
1,Mixed-Clones,m4,4,3,86.37013047,13,544,25,569,21.76,4.443606651
1,Mixed-Clones,m5,-5,4,86.37013047,13,513,42,555,12.21428571,3.610497592
1,Mixed-Clones,p5,5,5,86.37013047,13,281,227,508,1.237885463,0.307877833
1,Mixed-Clones,m6,6,6,86.37013047,13,542,19,561,28.52631579,4.834221528
1,Mixed-Populations,m1,1,1,86.37013047,13,42,373,415,0.112600536,-3.1507144
1,Mixed-Populations,p2,2,2,86.37013047,13,3,384,387,0.0078125,-7
1,Mixed-Populations,m4,4,3,86.37013047,13,2,316,318,0.006329114,-7.303780731
1,Mixed-Populations,m5,-5,4,86.37013047,13,0,442,442,0,NA
1,Mixed-Populations,p5,5,5,86.37013047,13,5,345,350,0.014492754,-6.108524419
1,Mixed-Populations,m6,6,6,86.37013047,13,5,214,219,0.023364486,-5.41953889
2,Single-Clone,m1,1,7,86.37013047,13,NA,NA,NA,NA,NA
2,Single-Clone,p2,2,8,86.37013047,13,NA,NA,NA,NA,NA
2,Single-Clone,m4,4,9,86.37013047,13,NA,NA,NA,NA,NA
2,Single-Clone,m5,-5,10,86.37013047,13,NA,NA,NA,NA,NA
2,Single-Clone,p5,5,11,86.37013047,13,NA,NA,NA,NA,NA
2,Single-Clone,m6,6,12,86.37013047,13,NA,NA,NA,NA,NA
2,Single-Population,m1,1,7,86.37013047,13,NA,NA,NA,NA,NA
2,Single-Population,p2,2,8,86.37013047,13,NA,NA,NA,NA,NA
2,Single-Population,m4,4,9,86.37013047,13,NA,NA,NA,NA,NA
2,Single-Population,m5,-5,10,86.37013047,13,NA,NA,NA,NA,NA
2,Single-Population,p5,5,11,86.37013047,13,NA,NA,NA,NA,NA
2,Single-Population,m6,6,12,86.37013047,13,NA,NA,NA,NA,NA
2,Mixed-Clones,m1,1,7,86.37013047,13,510,16,526,31.875,4.994353437
2,Mixed-Clones,p2,2,8,86.37013047,13,545,7,552,77.85714286,6.282757498
2,Mixed-Clones,m4,4,9,86.37013047,13,570,16,586,35.625,5.154818109
2,Mixed-Clones,m5,-5,10,86.37013047,13,97,277,374,0.350180505,-1.513829326
2,Mixed-Clones,p5,5,11,86.37013047,13,485,32,517,15.15625,3.921840937
2,Mixed-Clones,m6,6,12,86.37013047,13,502,85,587,5.905882353,2.562152618
2,Mixed-Populations,m1,1,7,86.37013047,13,0,426,426,0,NA
2,Mixed-Populations,p2,2,8,86.37013047,13,25,394,419,0.063451777,-3.978195622
2,Mixed-Populations,m4,4,9,86.37013047,13,16,382,398,0.041884817,-4.57742882
2,Mixed-Populations,m5,-5,10,86.37013047,13,3,327,330,0.009174312,-6.768184313
2,Mixed-Populations,p5,5,11,86.37013047,13,19,339,358,0.056047198,-4.15721394
2,Mixed-Populations,m6,6,12,86.37013047,13,2,374,376,0.005347594,-7.546894347
3,Single-Clone,m1,1,13,86.37013047,13,NA,NA,NA,NA,NA
3,Single-Clone,p2,2,14,86.37013047,13,NA,NA,NA,NA,NA
3,Single-Clone,m4,4,15,86.37013047,13,NA,NA,NA,NA,NA
3,Single-Clone,m5,-5,16,86.37013047,13,NA,NA,NA,NA,NA
3,Single-Clone,p5,5,17,86.37013047,13,NA,NA,NA,NA,NA
3,Single-Clone,m6,6,18,86.37013047,13,NA,NA,NA,NA,NA
3,Single-Population,m1,1,13,86.37013047,13,NA,NA,NA,NA,NA
3,Single-Population,p2,2,14,86.37013047,13,NA,NA,NA,NA,NA
3,Single-Population,m4,4,15,86.37013047,13,NA,NA,NA,NA,NA
3,Single-Population,m5,-5,16,86.37013047,13,NA,NA,NA,NA,NA
3,Single-Population,p5,5,17,86.37013047,13,NA,NA,NA,NA,NA
3,Single-Population,m6,6,18,86.37013047,13,NA,NA,NA,NA,NA
3,Mixed-Clones,m1,1,13,86.37013047,13,801,10,811,80.1,6.323730338
3,Mixed-Clones,p2,2,14,86.37013047,13,538,7,545,76.85714286,6.264107441
3,Mixed-Clones,m4,4,15,86.37013047,13,623,20,643,31.15,4.961160258
3,Mixed-Clones,m5,-5,16,86.37013047,13,615,13,628,47.30769231,5.564002882
3,Mixed-Clones,p5,5,17,86.37013047,13,564,70,634,8.057142857,3.010268335
3,Mixed-Clones,m6,6,18,86.37013047,13,540,6,546,90,6.491853096
3,Mixed-Populations,m1,1,13,86.37013047,13,39,440,479,0.088636364,-3.495957489
3,Mixed-Populations,p2,2,14,86.37013047,13,12,460,472,0.026086957,-5.260527524
3,Mixed-Populations,m4,4,15,86.37013047,13,30,414,444,0.072463768,-3.786596364
3,Mixed-Populations,m5,-5,16,86.37013047,13,5,382,387,0.013089005,-6.255500759
3,Mixed-Populations,p5,5,17,86.37013047,13,12,476,488,0.025210084,-5.309855265
3,Mixed-Populations,m6,6,18,86.37013047,13,303,293,596,1.034129693,0.048417129
1,Single-Clone,m1,1,1,99.65784285,15,384,NA,384,NA,NA
1,Single-Clone,p2,2,2,99.65784285,15,NA,154,154,NA,NA
1,Single-Clone,m4,4,3,99.65784285,15,112,NA,112,NA,NA
1,Single-Clone,m5,-5,4,99.65784285,15,314,NA,314,NA,NA
1,Single-Clone,p5,5,5,99.65784285,15,NA,311,311,NA,NA
1,Single-Clone,m6,6,6,99.65784285,15,619,NA,619,NA,NA
1,Single-Population,m1,1,1,99.65784285,15,317,NA,317,NA,NA
1,Single-Population,p2,2,2,99.65784285,15,NA,240,240,NA,NA
1,Single-Population,m4,4,3,99.65784285,15,110,NA,110,NA,NA
1,Single-Population,m5,-5,4,99.65784285,15,398,NA,398,NA,NA
1,Single-Population,p5,5,5,99.65784285,15,NA,323,323,NA,NA
1,Single-Population,m6,6,6,99.65784285,15,672,NA,672,NA,NA
1,Mixed-Clones,m1,1,1,99.65784285,15,626,38,664,16.47368421,4.042091333
1,Mixed-Clones,p2,2,2,99.65784285,15,605,15,620,40.33333333,5.333900736
1,Mixed-Clones,m4,4,3,99.65784285,15,337,7,344,48.14285714,5.589249859
1,Mixed-Clones,m5,-5,4,99.65784285,15,439,41,480,10.70731707,3.420525124
1,Mixed-Clones,p5,5,5,99.65784285,15,248,179,427,1.38547486,0.470380533
1,Mixed-Clones,m6,6,6,99.65784285,15,639,52,691,12.28846154,3.619232403
1,Mixed-Populations,m1,1,1,99.65784285,15,91,330,421,0.275757576,-1.858527573
1,Mixed-Populations,p2,2,2,99.65784285,15,1,366,367,0.00273224,-8.515700069
1,Mixed-Populations,m4,4,3,99.65784285,15,8,244,252,0.032786885,-4.930737348
1,Mixed-Populations,m5,-5,4,99.65784285,15,0,284,284,0,NA
1,Mixed-Populations,p5,5,5,99.65784285,15,6,303,309,0.01980198,-5.658211497
1,Mixed-Populations,m6,6,6,99.65784285,15,8,321,329,0.024922118,-5.326429509
2,Single-Clone,m1,1,7,99.65784285,15,812,NA,812,NA,NA
2,Single-Clone,p2,2,8,99.65784285,15,NA,248,248,NA,NA
2,Single-Clone,m4,4,9,99.65784285,15,223,NA,223,NA,NA
2,Single-Clone,m5,-5,10,99.65784285,15,403,NA,403,NA,NA
2,Single-Clone,p5,5,11,99.65784285,15,NA,322,322,NA,NA
2,Single-Clone,m6,6,12,99.65784285,15,517,NA,517,NA,NA
2,Single-Population,m1,1,7,99.65784285,15,430,NA,430,NA,NA
2,Single-Population,p2,2,8,99.65784285,15,NA,265,265,NA,NA
2,Single-Population,m4,4,9,99.65784285,15,37,NA,37,NA,NA
2,Single-Population,m5,-5,10,99.65784285,15,309,NA,309,NA,NA
2,Single-Population,p5,5,11,99.65784285,15,NA,252,252,NA,NA
2,Single-Population,m6,6,12,99.65784285,15,322,NA,322,NA,NA
2,Mixed-Clones,m1,1,7,99.65784285,15,333,4,337,83.25,6.379378367
2,Mixed-Clones,p2,2,8,99.65784285,15,305,5,310,61,5.930737338
2,Mixed-Clones,m4,4,9,99.65784285,15,284,3,287,94.66666667,6.564784619
2,Mixed-Clones,m5,-5,10,99.65784285,15,60,106,166,0.566037736,-0.821029859
2,Mixed-Clones,p5,5,11,99.65784285,15,253,12,265,21.08333333,4.398031074
2,Mixed-Clones,m6,6,12,99.65784285,15,263,39,302,6.743589744,2.753516771
2,Mixed-Populations,m1,1,7,99.65784285,15,1,323,324,0.003095975,-8.335390463
2,Mixed-Populations,p2,2,8,99.65784285,15,5,138,143,0.036231884,-4.786596364
2,Mixed-Populations,m4,4,9,99.65784285,15,11,117,128,0.094017094,-3.410933101
2,Mixed-Populations,m5,-5,10,99.65784285,15,3,142,145,0.021126761,-5.564784589
2,Mixed-Populations,p5,5,11,99.65784285,15,11,140,151,0.078571429,-3.66985139
2,Mixed-Populations,m6,6,12,99.65784285,15,2,231,233,0.008658009,-6.851748984
3,Single-Clone,m1,1,13,99.65784285,15,382,NA,382,NA,NA
3,Single-Clone,p2,2,14,99.65784285,15,NA,192,192,NA,NA
3,Single-Clone,m4,4,15,99.65784285,15,212,NA,212,NA,NA
3,Single-Clone,m5,-5,16,99.65784285,15,265,NA,265,NA,NA
3,Single-Clone,p5,5,17,99.65784285,15,NA,285,285,NA,NA
3,Single-Clone,m6,6,18,99.65784285,15,551,NA,551,NA,NA
3,Single-Population,m1,1,13,99.65784285,15,226,NA,226,NA,NA
3,Single-Population,p2,2,14,99.65784285,15,NA,300,300,NA,NA
3,Single-Population,m4,4,15,99.65784285,15,101,NA,101,NA,NA
3,Single-Population,m5,-5,16,99.65784285,15,321,NA,321,NA,NA
3,Single-Population,p5,5,17,99.65784285,15,NA,315,315,NA,NA
3,Single-Population,m6,6,18,99.65784285,15,399,NA,399,NA,NA
3,Mixed-Clones,m1,1,13,99.65784285,15,323,6,329,53.83333333,5.750427854
3,Mixed-Clones,p2,2,14,99.65784285,15,208,2,210,104,6.700439718
3,Mixed-Clones,m4,4,15,99.65784285,15,441,23,464,19.17391304,4.261072889
3,Mixed-Clones,m5,-5,16,99.65784285,15,475,11,486,43.18181818,5.432352085
3,Mixed-Clones,p5,5,17,99.65784285,15,184,13,197,14.15384615,3.823122238
3,Mixed-Clones,m6,6,18,99.65784285,15,453,2,455,226.5,7.82336724
3,Mixed-Populations,m1,1,13,99.65784285,15,46,307,353,0.149837134,-2.738532885
3,Mixed-Populations,p2,2,14,99.65784285,15,19,250,269,0.076,-3.717856771
3,Mixed-Populations,m4,4,15,99.65784285,15,20,283,303,0.070671378,-3.82273015
3,Mixed-Populations,m5,-5,16,99.65784285,15,3,227,230,0.013215859,-6.24158599
3,Mixed-Populations,p5,5,17,99.65784285,15,7,109,116,0.064220183,-3.960829414
3,Mixed-Populations,m6,6,18,99.65784285,15,292,146,438,2,1
1,Single-Clone,m1,1,1,119.5894114,18,NA,NA,NA,NA,NA
1,Single-Clone,p2,2,2,119.5894114,18,NA,NA,NA,NA,NA
1,Single-Clone,m4,4,3,119.5894114,18,NA,NA,NA,NA,NA
1,Single-Clone,m5,-5,4,119.5894114,18,NA,NA,NA,NA,NA
1,Single-Clone,p5,5,5,119.5894114,18,NA,NA,NA,NA,NA
1,Single-Clone,m6,6,6,119.5894114,18,NA,NA,NA,NA,NA
1,Single-Population,m1,1,1,119.5894114,18,NA,NA,NA,NA,NA
1,Single-Population,p2,2,2,119.5894114,18,NA,NA,NA,NA,NA
1,Single-Population,m4,4,3,119.5894114,18,NA,NA,NA,NA,NA
1,Single-Population,m5,-5,4,119.5894114,18,NA,NA,NA,NA,NA
1,Single-Population,p5,5,5,119.5894114,18,NA,NA,NA,NA,NA
1,Single-Population,m6,6,6,119.5894114,18,NA,NA,NA,NA,NA
1,Mixed-Clones,m1,1,1,119.5894114,18,261,0,261,NA,NA
1,Mixed-Clones,p2,2,2,119.5894114,18,213,NA,213,NA,NA
1,Mixed-Clones,m4,4,3,119.5894114,18,336,NA,336,NA,NA
1,Mixed-Clones,m5,-5,4,119.5894114,18,274,NA,274,NA,NA
1,Mixed-Clones,p5,5,5,119.5894114,18,253,13,266,19.46153846,4.282553856
1,Mixed-Clones,m6,6,6,119.5894114,18,290,3,293,96.66666667,6.594946589
1,Mixed-Populations,m1,1,1,119.5894114,18,100,31,131,3.225806452,1.68965988
1,Mixed-Populations,p2,2,2,119.5894114,18,9,165,174,0.054545455,-4.196397201
1,Mixed-Populations,m4,4,3,119.5894114,18,9,130,139,0.069230769,-3.852442816
1,Mixed-Populations,m5,-5,4,119.5894114,18,0,149,149,0,NA
1,Mixed-Populations,p5,5,5,119.5894114,18,36,121,157,0.297520661,-1.748938237
1,Mixed-Populations,m6,6,6,119.5894114,18,41,163,204,0.251533742,-1.991176152
2,Single-Clone,m1,1,7,119.5894114,18,NA,NA,NA,NA,NA
2,Single-Clone,p2,2,8,119.5894114,18,NA,NA,NA,NA,NA
2,Single-Clone,m4,4,9,119.5894114,18,NA,NA,NA,NA,NA
2,Single-Clone,m5,-5,10,119.5894114,18,NA,NA,NA,NA,NA
2,Single-Clone,p5,5,11,119.5894114,18,NA,NA,NA,NA,NA
2,Single-Clone,m6,6,12,119.5894114,18,NA,NA,NA,NA,NA
2,Single-Population,m1,1,7,119.5894114,18,NA,NA,NA,NA,NA
2,Single-Population,p2,2,8,119.5894114,18,NA,NA,NA,NA,NA
2,Single-Population,m4,4,9,119.5894114,18,NA,NA,NA,NA,NA
2,Single-Population,m5,-5,10,119.5894114,18,NA,NA,NA,NA,NA
2,Single-Population,p5,5,11,119.5894114,18,NA,NA,NA,NA,NA
2,Single-Population,m6,6,12,119.5894114,18,NA,NA,NA,NA,NA
2,Mixed-Clones,m1,1,7,119.5894114,18,320,NA,320,NA,NA
